 .eslintrc.js                                                                                                                |    89 +++++++++++++++++++++++++++++++++--------------------------------
 browser/base/content/test/general/browser_bug581253.js                                                                      |    31 +++++++++++++++++------
 browser/base/content/test/general/browser_bug585785.js                                                                      |    31 ++++++++++++++++-------
 browser/base/content/test/general/browser_bug585830.js                                                                      |     8 +++---
 browser/base/content/test/general/browser_bug596687.js                                                                      |     5 +++-
 browser/base/content/test/general/browser_bug609700.js                                                                      |    22 ++++++++++------
 browser/base/content/test/general/browser_bug623893.js                                                                      |    38 +++++++++++++++-------------
 browser/base/content/test/general/browser_bug624734.js                                                                      |    35 ++++++++++++++++++--------
 browser/base/content/test/general/browser_bug633691.js                                                                      |    55 +++++++++++++++++++++++++---------------
 browser/base/content/test/general/browser_bug647886.js                                                                      |    19 ++++++++++----
 browser/base/content/test/general/browser_bug664672.js                                                                      |    24 ++++++++++++------
 browser/base/content/test/general/browser_bug676619.js                                                                      |    27 +++++++++++++++-----
 browser/base/content/test/general/browser_bug710878.js                                                                      |    47 ++++++++++++++++++++++------------
 browser/base/content/test/general/browser_bug719271.js                                                                      |    55 ++++++++++++++++++++++++++++++----------
 browser/base/content/test/general/browser_bug724239.js                                                                      |    74 ++++++++++++++++++++++++++++++------------------------
 browser/base/content/test/general/browser_bug734076.js                                                                      |   142 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------
 browser/base/content/test/general/browser_bug735471.js                                                                      |     7 ++++--
 browser/base/content/test/general/browser_bug749738.js                                                                      |     3 ++-
 browser/base/content/test/general/browser_bug763468_perwindowpb.js                                                          |    17 ++++++++++---
 browser/base/content/test/general/browser_bug767836_perwindowpb.js                                                          |    28 ++++++++++++++-------
 browser/base/content/test/general/browser_bug817947.js                                                                      |     9 ++++---
 browser/base/content/test/general/browser_bug832435.js                                                                      |    22 +++++++++-------
 browser/base/content/test/general/browser_bug839103.js                                                                      |   126 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------
 browser/base/content/test/general/browser_bug882977.js                                                                      |    11 ++++----
 browser/base/content/test/general/browser_bug963945.js                                                                      |     7 ++++--
 browser/base/content/test/general/browser_bug970746.js                                                                      |    65 ++++++++++++++++++++++++++++++++++-------------
 browser/base/content/test/general/browser_clipboard.js                                                                      |   361 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------------
 browser/base/content/test/general/browser_clipboard_pastefile.js                                                            |    63 ++++++++++++++++++++++++++++++----------------
 browser/base/content/test/general/browser_compacttheme.js                                                                   |    87 +++++++++++++++++++++++++++++++++++++++++++++++++--------------
 browser/base/content/test/general/browser_contentAltClick.js                                                                |    75 ++++++++++++++++++++++++++++++++++++++++---------------
 browser/base/content/test/general/browser_contentAreaClick.js                                                               |   112 +++++++++++++++++++++++++++++++++++++++++++++++----------------------------------
 browser/base/content/test/general/browser_contentSearchUI.js                                                                |   162 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------
 browser/base/content/test/general/browser_contextmenu.js                                                                    |  1869 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
 browser/base/content/test/general/browser_contextmenu_childprocess.js                                                       |   106 ++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------
 browser/base/content/test/general/browser_contextmenu_input.js                                                              |   582 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------------------------------
 browser/base/content/test/general/browser_ctrlTab.js                                                                        |   131 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------
 browser/base/content/test/general/browser_datachoices_notification.js                                                       |   185 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------
 browser/base/content/test/general/browser_decoderDoctor.js                                                                  |   154 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------
 browser/base/content/test/general/browser_documentnavigation.js                                                             |   473 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------------------
 browser/base/content/test/general/browser_domFullscreen_fullscreenMode.js                                                   |    80 +++++++++++++++++++++++++++++++++++++++-------------------
 browser/base/content/test/general/browser_double_close_tab.js                                                               |    22 +++++++++++-----
 browser/base/content/test/general/browser_drag.js                                                                           |    60 +++++++++++++++++++++++++++++---------------
 browser/base/content/test/general/browser_e10s_about_page_triggeringprincipal.js                                            |   263 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------
 browser/base/content/test/general/browser_e10s_about_process.js                                                             |   135 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------
 browser/base/content/test/general/browser_e10s_chrome_process.js                                                            |   179 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------------------
 browser/base/content/test/general/browser_e10s_javascript.js                                                                |    12 ++++++---
 browser/base/content/test/general/browser_e10s_switchbrowser.js                                                             |   300 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------
 browser/base/content/test/general/browser_findbarClose.js                                                                   |    22 ++++++++++++----
 browser/base/content/test/general/browser_focusonkeydown.js                                                                 |    29 ++++++++++++++-------
 browser/base/content/test/general/browser_fullscreen-window-open.js                                                         |    84 ++++++++++++++++++++++++++++++++++++++-----------------------
 browser/base/content/test/general/browser_gZipOfflineChild.js                                                               |    86 ++++++++++++++++++++++++++++++++++-----------------------------
 browser/base/content/test/general/browser_gestureSupport.js                                                                 |   521 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------
 browser/base/content/test/general/browser_hide_removing.js                                                                  |     4 ++-
 browser/base/content/test/general/browser_homeDrop.js                                                                       |    49 ++++++++++++++++++++++++++++--------
 browser/base/content/test/general/browser_invalid_uri_back_forward_manipulation.js                                          |    25 ++++++++++++++-----
 browser/base/content/test/general/browser_keywordBookmarklets.js                                                            |    18 +++++++++----
 browser/base/content/test/general/browser_keywordSearch.js                                                                  |    61 ++++++++++++++++++++++++++++++++-------------
 browser/base/content/test/general/browser_keywordSearch_postData.js                                                         |    18 +++++++++----
 browser/base/content/test/general/browser_lastAccessedTab.js                                                                |    21 +++++++++++-----
 browser/base/content/test/general/browser_middleMouse_noJSPaste.js                                                          |    35 ++++++++++++++++++--------
 browser/base/content/test/general/browser_minimize.js                                                                       |    40 ++++++++++++++++++++---------
 browser/base/content/test/general/browser_modifiedclick_inherit_principal.js                                                |    54 ++++++++++++++++++++-------------------
 browser/base/content/test/general/browser_newTabDrop.js                                                                     |   190 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------
 browser/base/content/test/general/browser_newWindowDrop.js                                                                  |   194 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------
 browser/base/content/test/general/browser_new_http_window_opened_from_file_tab.js                                           |    28 +++++++++++++--------
 browser/base/content/test/general/browser_newwindow_focus.js                                                                |   120 +++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------
 browser/base/content/test/general/browser_offlineQuotaNotification.js                                                       |    72 +++++++++++++++++++++++++++++++++++-----------------
 browser/base/content/test/general/browser_page_style_menu.js                                                                |    94 +++++++++++++++++++++++++++++++++++++++-----------------------------
 browser/base/content/test/general/browser_page_style_menu_update.js                                                         |    21 +++++++++++++---
 browser/base/content/test/general/browser_plainTextLinks.js                                                                 |   142 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------
 browser/base/content/test/general/browser_printpreview.js                                                                   |    44 ++++++++++++++++++--------------
 browser/base/content/test/general/browser_private_browsing_window.js                                                        |    99 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------
 browser/base/content/test/general/browser_private_no_prompt.js                                                              |     2 +-
 browser/base/content/test/general/browser_refreshBlocker.js                                                                 |   122 ++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------
 browser/base/content/test/general/browser_relatedTabs.js                                                                    |    25 ++++++++++++++-----
 browser/base/content/test/general/browser_remoteTroubleshoot.js                                                             |    78 ++++++++++++++++++++++++++++++++++++++-------------------
 browser/base/content/test/general/browser_remoteWebNavigation_postdata.js                                                   |    22 ++++++++++------
 browser/base/content/test/general/browser_removeTabsToTheEnd.js                                                             |     7 ++++--
 browser/base/content/test/general/browser_restore_isAppTab.js                                                               |    15 +++++++----
 browser/base/content/test/general/browser_save_link-perwindowpb.js                                                          |    36 +++++++++++++++++++-------
 browser/base/content/test/general/browser_save_link_when_window_navigates.js                                                |    57 ++++++++++++++++++++++++++++--------------
 browser/base/content/test/general/browser_save_private_link_perwindowpb.js                                                  |    55 ++++++++++++++++++++++++++++------------
 browser/base/content/test/general/browser_save_video.js                                                                     |    43 +++++++++++++++++++++-----------
 browser/base/content/test/general/browser_save_video_frame.js                                                               |    32 ++++++++++++++----------
 browser/base/content/test/general/browser_search_discovery.js                                                               |    71 ++++++++++++++++++++++++++++++++++++++--------------
 browser/base/content/test/general/browser_selectTabAtIndex.js                                                               |    17 ++++++++-----
 browser/base/content/test/general/browser_ssl_error_reports.js                                                              |    47 +++++++++++++++++++++++++---------
 browser/base/content/test/general/browser_star_hsts.js                                                                      |    34 +++++++++++++++----------
 browser/base/content/test/general/browser_storagePressure_notification.js                                                   |   119 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------
 browser/base/content/test/general/browser_tabDrop.js                                                                        |   140 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------
 browser/base/content/test/general/browser_tab_close_dependent_window.js                                                     |    21 ++++++++++++----
 browser/base/content/test/general/browser_tab_detach_restore.js                                                             |    30 +++++++++++++++++-----
 browser/base/content/test/general/browser_tab_drag_drop_perwindow.js                                                        |   294 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------
 browser/base/content/test/general/browser_tab_dragdrop.js                                                                   |    86 ++++++++++++++++++++++++++++++++++++++++++++++-----------------
 browser/base/content/test/general/browser_tab_dragdrop2.js                                                                  |     9 +++++--
 browser/base/content/test/general/browser_tabfocus.js                                                                       |   556 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------
 browser/base/content/test/general/browser_tabkeynavigation.js                                                               |   200 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------
 browser/base/content/test/general/browser_tabs_close_beforeunload.js                                                        |    51 ++++++++++++++++++++++++++++---------
 browser/base/content/test/general/browser_tabs_isActive.js                                                                  |   127 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------
 browser/base/content/test/general/browser_tabs_owner.js                                                                     |    15 ++++++++---
 browser/base/content/test/general/browser_testOpenNewRemoteTabsFromNonRemoteBrowsers.js                                     |    55 ++++++++++++++++++++++++++--------------
 browser/base/content/test/general/browser_typeAheadFind.js                                                                  |    10 ++++++--
 browser/base/content/test/general/browser_unknownContentType_title.js                                                       |    17 ++++++++-----
 browser/base/content/test/general/browser_unloaddialogs.js                                                                  |    59 +++++++++++++++++++++----------------------
 browser/base/content/test/general/browser_viewSourceInTabOnViewSource.js                                                    |    34 +++++++++++++++----------
 browser/base/content/test/general/browser_visibleFindSelection.js                                                           |    51 +++++++++++++++++++------------------
 browser/base/content/test/general/browser_visibleTabs.js                                                                    |    12 +++++++--
 browser/base/content/test/general/browser_visibleTabs_bookmarkAllPages.js                                                   |     6 ++++-
 browser/base/content/test/general/browser_visibleTabs_tabPreview.js                                                         |    20 ++++++++++++---
 browser/base/content/test/general/browser_web_channel.js                                                                    |   338 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------------------------------------
 browser/base/content/test/general/browser_windowactivation.js                                                               |   141 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------
 browser/base/content/test/general/browser_zbug569342.js                                                                     |    44 +++++++++++++++++++++-----------
 browser/base/content/test/general/contentSearchUI.js                                                                        |   395 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------------------------------------------------------------
 browser/base/content/test/general/contextmenu_common.js                                                                     |   525 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------------------------------------------
 browser/base/content/test/general/head.js                                                                                   |   193 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------
 browser/base/content/test/historySwipeAnimation/.eslintrc.js                                                                |     4 +--
 browser/base/content/test/historySwipeAnimation/browser_historySwipeAnimation.js                                            |    27 ++++++++++++++------
 browser/base/content/test/keyboard/.eslintrc.js                                                                             |     4 +--
 browser/base/content/test/keyboard/browser_toolbarButtonKeyPress.js                                                         |    59 ++++++++++++++++++++++++++++++++-----------
 browser/base/content/test/keyboard/browser_toolbarKeyNav.js                                                                 |    47 ++++++++++++++++++++++++----------
 browser/base/content/test/menubar/.eslintrc.js                                                                              |     4 +--
 browser/base/content/test/menubar/browser_file_menu_import_wizard.js                                                        |    14 ++++++++---
 browser/base/content/test/metaTags/.eslintrc.js                                                                             |     4 +--
 browser/base/content/test/metaTags/browser_bad_meta_tags.js                                                                 |    19 +++++++++++---
 browser/base/content/test/metaTags/browser_meta_tags.js                                                                     |    18 ++++++++++---
 browser/base/content/test/metaTags/head.js                                                                                  |    20 ++++++++++-----
 browser/base/content/test/pageActions/.eslintrc.js                                                                          |     4 +--
 browser/base/content/test/pageActions/browser_page_action_menu.js                                                           |   470 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------------------------------------------------------------------------------------------
 browser/base/content/test/pageActions/browser_page_action_menu_add_search_engine.js                                         |   236 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------------------------
 browser/base/content/test/pageActions/browser_page_action_menu_clipboard.js                                                 |    10 +++++---
 browser/base/content/test/pageActions/browser_page_action_menu_share_mac.js                                                 |    90 ++++++++++++++++++++++++++++++++++++++---------------------------
 browser/base/content/test/pageActions/browser_page_action_menu_share_win.js                                                 |    29 +++++++++++++--------
 browser/base/content/test/pageActions/head.js                                                                               |    76 ++++++++++++++++++++++++++++++++++++-------------------
 browser/base/content/test/pageinfo/.eslintrc.js                                                                             |     4 +--
 browser/base/content/test/pageinfo/browser_pageinfo_firstPartyIsolation.js                                                  |    35 ++++++++++++++++++--------
 browser/base/content/test/pageinfo/browser_pageinfo_image_info.js                                                           |    24 +++++++++++++++---
 browser/base/content/test/pageinfo/browser_pageinfo_images.js                                                               |    38 ++++++++++++++++++----------
 browser/base/content/test/pageinfo/browser_pageinfo_permissions.js                                                          |    96 +++++++++++++++++++++++++++++++++++++++++++++++++++-------------------
 browser/base/content/test/pageinfo/browser_pageinfo_security.js                                                             |    90 ++++++++++++++++++++++++++++++++++++++++++++++-------------------
 browser/base/content/test/pageinfo/browser_pageinfo_svg_image.js                                                            |    70 +++++++++++++++++++++++++++++----------------------
 browser/base/content/test/performance/.eslintrc.js                                                                          |     4 +--
 browser/base/content/test/performance/browser_appmenu.js                                                                    |   137 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------
 browser/base/content/test/performance/browser_preferences_usage.js                                                          |    74 +++++++++++++++++++++++++++++++++++++++++-------------
 browser/base/content/test/performance/browser_startup.js                                                                    |   223 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------------------------------------------------------
 browser/base/content/test/performance/browser_startup_content.js                                                            |   110 +++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------
 browser/base/content/test/performance/browser_startup_flicker.js                                                            |    13 +++++++---
 browser/base/content/test/performance/browser_startup_hiddenwindow.js                                                       |    28 +++++++++++++++------
 browser/base/content/test/performance/browser_startup_images.js                                                             |    35 +++++++++++++++++++-------
 browser/base/content/test/performance/browser_tabclose.js                                                                   |   102 ++++++++++++++++++++++++++++++++++++++++++++------------------------------
 browser/base/content/test/performance/browser_tabclose_grow.js                                                              |    55 +++++++++++++++++++++++++---------------
 browser/base/content/test/performance/browser_tabdetach.js                                                                  |    40 +++++++++++++++++------------
 browser/base/content/test/performance/browser_tabopen.js                                                                    |   138 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------
 browser/base/content/test/performance/browser_tabopen_squeeze.js                                                            |    65 ++++++++++++++++++++++++++++++-----------------
 browser/base/content/test/performance/browser_tabstrip_overflow_underflow.js                                                |   188 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------
 browser/base/content/test/performance/browser_tabswitch.js                                                                  |    83 ++++++++++++++++++++++++++++++++++++++----------------------
 browser/base/content/test/performance/browser_toolbariconcolor_restyles.js                                                  |    18 ++++++++-----
 browser/base/content/test/performance/browser_urlbar_keyed_search_legacy.js                                                 |    61 ++++++++++++++++++++++++---------------------
 browser/base/content/test/performance/browser_urlbar_search.js                                                              |     8 ++++--
 browser/base/content/test/performance/browser_urlbar_search_legacy.js                                                       |    18 ++++++++-----
 browser/base/content/test/performance/browser_window_resize.js                                                              |    55 +++++++++++++++++++++++++---------------
 browser/base/content/test/performance/browser_windowclose.js                                                                |    57 +++++++++++++++++++++++++++++-------------
 browser/base/content/test/performance/browser_windowopen.js                                                                 |   110 +++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------
 browser/base/content/test/performance/head.js                                                                               |   314 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------------------------------------
 browser/base/content/test/permissions/.eslintrc.js                                                                          |     4 +--
 browser/base/content/test/permissions/browser_autoplay_blocked.js                                                           |    54 ++++++++++++++++++++++++++++++---------
 browser/base/content/test/permissions/browser_canvas_fingerprinting_resistance.js                                           |   101 ++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------
 browser/base/content/test/permissions/browser_permissions.js                                                                |   252 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------
 browser/base/content/test/permissions/browser_reservedkey.js                                                                |    86 +++++++++++++++++++++++++++++++++++++++++++++++----------------
 browser/base/content/test/permissions/browser_temporary_permissions.js                                                      |    46 +++++++++++++++++++++++++++-------
 browser/base/content/test/permissions/browser_temporary_permissions_expiry.js                                               |    59 +++++++++++++++++++++++++++++++------------
 browser/base/content/test/permissions/browser_temporary_permissions_navigation.js                                           |    82 +++++++++++++++++++++++++++++++++++++++++++++++++-----------
 browser/base/content/test/permissions/browser_temporary_permissions_tabs.js                                                 |    33 +++++++++++++++++++-----
 browser/base/content/test/plugins/.eslintrc.js                                                                              |     4 +--
 browser/base/content/test/plugins/blocklist_proxy.js                                                                        |    50 ++++++++++++++++++++++---------------
 browser/base/content/test/plugins/browser_CTP_context_menu.js                                                               |    39 +++++++++++++++++++++++------
 browser/base/content/test/plugins/browser_CTP_crashreporting.js                                                             |   363 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------------------------------------------------------------------------------------------------------
 browser/base/content/test/plugins/browser_CTP_drag_drop.js                                                                  |   125 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------
 browser/base/content/test/plugins/browser_CTP_favorfallback.js                                                              |    61 ++++++++++++++++++++++++++++++++-------------
 browser/base/content/test/plugins/browser_CTP_hide_overlay.js                                                               |    98 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------
 browser/base/content/test/plugins/browser_CTP_iframe.js                                                                     |    28 +++++++++++++++------
 browser/base/content/test/plugins/browser_CTP_nonplugins.js                                                                 |    43 ++++++++++++++++++++++++++------
 browser/base/content/test/plugins/browser_CTP_outsideScrollArea.js                                                          |    59 ++++++++++++++++++++++++++++++++-----------
 browser/base/content/test/plugins/browser_CTP_overlay_styles.js                                                             |    40 ++++++++++++++++++++---------
 browser/base/content/test/plugins/browser_CTP_resize.js                                                                     |    56 +++++++++++++++++++++++++++++------------
 browser/base/content/test/plugins/browser_CTP_shouldShowOverlay.js                                                          |    28 +++++++++++++++------
 browser/base/content/test/plugins/browser_CTP_zoom.js                                                                       |    38 ++++++++++++++++++++--------
 browser/base/content/test/plugins/browser_blocking.js                                                                       |   242 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------
 browser/base/content/test/plugins/browser_blocklist_content.js                                                              |    85 +++++++++++++++++++++++++++++++++++++++++++++++++-------------
 browser/base/content/test/plugins/browser_bug743421.js                                                                      |    90 ++++++++++++++++++++++++++++++++++++++++++++++++++---------------
 browser/base/content/test/plugins/browser_bug744745.js                                                                      |    45 +++++++++++++++++++++++++++------
 browser/base/content/test/plugins/browser_bug787619.js                                                                      |    25 ++++++++++++++-----
 browser/base/content/test/plugins/browser_bug797677.js                                                                      |    24 +++++++++++++-----
 browser/base/content/test/plugins/browser_bug812562.js                                                                      |    99 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------
 browser/base/content/test/plugins/browser_bug818118.js                                                                      |    26 +++++++++++++++----
 browser/base/content/test/plugins/browser_bug820497.js                                                                      |    67 ++++++++++++++++++++++++++++++++++++++-----------
 browser/base/content/test/plugins/browser_clearplugindata.js                                                                |    36 +++++++++++++++-----------
 browser/base/content/test/plugins/browser_enable_DRM_prompt.js                                                              |    56 +++++++++++++++++++++++++++++------------
 browser/base/content/test/plugins/browser_globalplugin_crashinfobar.js                                                      |    65 ++++++++++++++++++++++++++++-------------------
 browser/base/content/test/plugins/browser_iterate_hidden_plugins.js                                                         |    54 ++++++++++++++++++++++++---------------
 browser/base/content/test/plugins/browser_pluginCrashCommentAndURL.js                                                       |   131 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------------
 browser/base/content/test/plugins/browser_pluginCrashReportNonDeterminism.js                                                |    82 +++++++++++++++++++++++++++++++++++++++++-------------------
 browser/base/content/test/plugins/browser_plugin_reloading.js                                                               |    63 +++++++++++++++++++++++++++++++++++-----------
 browser/base/content/test/plugins/browser_pluginnotification.js                                                             |   289 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------------------------------
 browser/base/content/test/plugins/browser_private_browsing_eme_persistent_state.js                                          |    55 +++++++++++++++++++++++++---------------
 browser/base/content/test/plugins/browser_private_clicktoplay.js                                                            |   143 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------
 browser/base/content/test/plugins/browser_subframe_access_hidden_plugins.js                                                 |    80 +++++++++++++++++++++++++++++++++++-----------------------
 browser/base/content/test/plugins/head.js                                                                                   |   137 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------
 browser/base/content/test/popupNotifications/.eslintrc.js                                                                   |     4 +--
 browser/base/content/test/popupNotifications/browser_displayURI.js                                                          |    90 +++++++++++++++++++++++++++++++++++++++++------------------------
 browser/base/content/test/popupNotifications/browser_popupNotification.js                                                   |   228 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------------------
 browser/base/content/test/popupNotifications/browser_popupNotification_2.js                                                 |   139 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------
 browser/base/content/test/popupNotifications/browser_popupNotification_3.js                                                 |   140 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++--------------------------
 browser/base/content/test/popupNotifications/browser_popupNotification_4.js                                                 |   118 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++----------------------
 browser/base/content/test/popupNotifications/browser_popupNotification_5.js                                                 |   203 +++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++------------------------------------------
 browser/base/content/test/popupNotifications/browser_popupNotification_accesskey.js                                         |     5 ++--
 browser/base/content/test/popupNotifications/browser_popupNotification_checkbox.js                                          |   139 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-------------------------------------------
 browser/base/content/test/popupNotifications/browser_popupNotification_keyboard.js                                          |   125 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++-----------------------------
 browser/base/content/test/popupNotifications/browser_popupNotification_learnmore.js                                         |    32 +++++++++++++++++-------
 browser/base/content/test/popupNotifications/browser_popupNotification_no_anchors.js                                        |   105 +++++++++++++++++++++++++++++++++++++++++++++++++++++++---------------------
 browser/base/content/test/popupNotifications/browser_popupNotification_selection_required.js                                |    21 +++++++++++-----
